date,symbol,open,high,low,close,volume,ma20,ma50,ma200,rsi14,support_level_primary,support_level_secondary,volume_ma20,volume_spike_ratio,close_percentile,close_norm
2024-05-31,002624.SZ,8.604788381476332,8.838614157559789,8.604788381476332,8.642200469970703,35079490,9.018326010022845,9.018326010022845,9.018326010022845,,8.642200469970703,9.506420516967774,25980320.42857143,1.3502331542232215,0.17355371900826447,0.9230769230769231
2024-06-03,002624.SZ,8.642200386151433,8.651553631177949,8.399021367309299,8.473846435546875,32442737,8.982027371724447,8.982027371724447,8.982027371724447,7.207217965547116,8.473846435546875,9.321231079101564,26411148.2,1.228372835377146,0.16735537190082644,0.9050949606561809
2024-06-04,002624.SZ,8.47384612845,8.698318649104099,8.389668710211089,8.679612159729004,25849411,8.963126420974731,8.963126420974731,8.963126420974731,24.793332715367967,8.473846435546875,9.321231079101564,26376039.625,0.9800338249226451,0.1797520661157025,0.9270728807718639
2024-06-05,002624.SZ,8.738657624898341,8.758338797944772,8.423751348197593,8.472954750061035,36061713,8.934292793273926,8.934292793273926,8.934292793273926,22.710834770996627,8.472954750061035,9.32025022506714,26945785.11764706,1.338306263578968,0.1652892561983471,0.9049997193692562
2024-06-06,002624.SZ,8.49263644635282,8.551680901099852,8.1974113571336,8.217093467712402,30683075,8.894448386298286,8.894448386298286,8.894448386298286,15.640110541805015,8.217093467712402,9.038802814483644,27153412.333333332,1.1299896537251666,0.1446280991735537,0.8776710724505054
2024-06-07,002624.SZ,8.30566015777492,8.394227778474843,8.19741136497206,8.31550121307373,20954589,8.863977482444362,8.863977482444362,8.863977482444362,20.56875542753322,8.217093467712402,9.038802814483644,26827158.47368421,0.78109610529774,0.1487603305785124,0.8881820434827915
2024-06-11,002624.SZ,8.266297268253359,8.443432518078486,8.158048470301743,8.374547004699707,21299195,8.83950595855713,8.83950595855713,8.83950595855713,23.076480304016258,8.217093467712402,9.038802814483644,26550760.3,0.8022065944379001,0.15495867768595042,0.89448874833697
2024-06-12,002624.SZ,8.394228285704829,8.482795911756545,8.345023944732239,8.463114738464355,21095540,8.794542503356933,8.821582567124139,8.821582567124139,27.799959860992274,8.217093467712402,9.038802814483644,25521065.45,0.8265932330031308,0.16322314049586778,0.9039487037558988
2024-06-13,002624.SZ,8.443432426945302,8.482795711093274,8.354864802988683,8.384387969970703,16884174,8.751254510879516,8.801710085435348,8.801710085435348,29.7854989870995,8.217093467712402,9.038802814483644,24505855.9,0.688985280452906,0.15702479338842976,0.8955398658126664
2024-06-14,002624.SZ,8.354865000625706,8.482795911756545,8.325342771440049,8.463114738464355,15619352,8.717047023773194,8.786988548610521,8.786988548610521,34.88605734196092,8.217093467712402,9.038802814483644,23702285.4,0.6589808424127743,0.16322314049586778,0.9039487037558988
2024-06-17,002624.SZ,8.453273956352056,8.453273956352056,8.315501984865648,8.335184097290039,16397948,8.673637104034423,8.768163363138834,8.768163363138834,33.11841169935737,8.217093467712402,9.038802814483644,23278026.3,0.7044389326083028,0.15082644628099173,0.8902843802965233
2024-06-18,002624.SZ,8.325342754430013,8.42375143617413,8.315501698556652,8.364706039428711,15212856,8.631235647201539,8.75202507019043,8.75202507019043,36.19638405988269,8.217093467712402,9.038802814483644,22684599.3,0.6706248498733676,0.15289256198347106,0.8934376308612736
2024-06-19,002624.SZ,8.364705818972434,8.384387930200422,8.187570571899414,8.187570571899414,18678677,8.579509735107422,8.73031528179462,8.73031528179462,32.47807657932694,8.187570571899414,9.006327629089355,22192263.2,0.8416751744364676,0.14256198347107438,0.8745177200234161
2024-06-20,002624.SZ,8.187570840955148,8.197411896892534,7.941550073488998,7.9612321853637695,20919519,8.518337535858155,8.701830722667554,8.701830722667554,30.93449308709637,7.9612321853637695,8.757355403900148,22090115.95,0.9470081120149123,0.13636363636363635,0.8503424255317545
2024-06-21,002624.SZ,7.931710046488335,8.030117791500048,7.843141949784082,7.951391220092773,14651478,8.466026306152344,8.67502931186131,8.67502931186131,30.926151989155514,7.951391220092773,8.746530342102051,21447063.75,0.6831461019926329,0.13429752066115702,0.8492913080560581
2024-06-24,002624.SZ,7.931709722937125,7.931709722937125,7.626643567307161,7.636484622955322,24168796,8.401710963249206,8.639217426036966,8.639217426036966,28.61071830081839,7.636484622955322,8.400133085250856,21842527.35,1.1065018078139204,0.10743801652892562,0.8156560072142983
2024-06-25,002624.SZ,7.636484963551234,7.695529892331593,7.124761308960023,7.203488349914551,60884477,8.31808407306671,8.59135979016622,8.59135979016622,16.216224474918207,7.203488349914551,7.923837184906007,23761365.55,2.5623307242962725,0.028925619834710745,0.7694075003888595
2024-06-26,002624.SZ,7.154283958466218,7.66600714026892,7.124761259656645,7.6561665534973145,51890738,8.26129994392395,8.561192266402706,8.561192266402706,33.19839176539941,7.203488349914551,7.923837184906007,25614849.85,2.0258068387623203,0.10950413223140495,0.8177582421656912
2024-06-27,002624.SZ,7.646325189532003,7.646325189532003,7.52823533754439,7.538075923919678,23603047,8.198611283302307,8.529219880700111,8.529219880700111,35.193130458851854,7.203488349914551,7.923837184906007,26056469.75,0.9058420893720647,0.09297520661157024,0.8051449343196732
2024-06-28,002624.SZ,7.528235426165763,7.695529619741259,7.459349443738392,7.479031085968018,22573214,8.139985179901123,8.497395977829441,8.497395977829441,31.44106512874734,7.203488349914551,7.923837184906007,26247501.3,0.8600138253922098,0.07644628099173553,0.7988383313278337
2024-07-01,002624.SZ,7.508553595163933,7.547916878633552,7.272373425098862,7.498712539672852,21541300,8.08281078338623,8.468022935530719,8.468022935530719,30.222208056619536,7.203488349914551,7.923837184906007,25570591.8,0.8424247732897602,0.08057851239669421,0.800940515348057
2024-07-02,002624.SZ,7.498712925783206,7.616802782272538,7.469190696284562,7.508553981781006,17705550,8.034546160697937,8.440609536852156,8.440609536852156,27.649766601129656,7.203488349914551,7.923837184906007,24833732.45,0.712963709166481,0.08264462809917356,0.8019916837549229
2024-07-03,002624.SZ,7.469190786816123,7.538076302646148,7.410145857855793,7.449509143829346,14246294,7.973041009902954,8.4130789703793,8.4130789703793,27.906977268306903,7.203488349914551,7.923837184906007,24253576.6,0.5873894079605562,0.07024793388429752,0.7956850807630834
2024-07-04,002624.SZ,7.449509019495184,7.488872304811754,7.203488251642934,7.213328838348389,18480434,7.910059714317322,8.380653291135221,8.380653291135221,22.510814792315927,7.203488349914551,7.923837184906007,23374512.65,0.7906232860003608,0.03305785123966942,0.7704585669333864
2024-07-05,002624.SZ,7.21332884713557,7.351100345911397,7.144443332371345,7.311737060546875,16865877,7.864791893959046,8.352523916646055,8.352523916646055,27.19296977940239,7.203488349914551,7.923837184906007,22683652.75,0.7435256211105594,0.047520661157024795,0.7809695888968421
2024-07-08,002624.SZ,7.2822148980093715,7.301896540872341,6.977149199009656,7.00667142868042,25034000,7.79935040473938,8.31801487849309,8.31801487849309,23.046881876085152,7.00667142868042,7.707338571548463,22887623.3,1.093778924612063,0.008264462809917356,0.7483854055307787
2024-07-09,002624.SZ,6.947626500091512,7.055875770461533,6.809855000050726,7.00667142868042,32435905,7.730956625938416,8.285231292247772,8.285231292247772,24.789928370119412,7.00667142868042,7.707338571548463,23444458.8,1.383521167057181,0.008264462809917356,0.7483854055307787
2024-07-10,002624.SZ,6.839376846681493,7.10507924507458,6.681923712595917,6.8984222412109375,29404419,7.652722001075745,8.251406681246873,8.251406681246873,26.106198674735637,6.8984222412109375,7.588264465332032,23859902.75,1.2323779903084475,0.002066115702479339,0.7368232660916266
2024-07-11,002624.SZ,7.036194045615319,7.1346022587835485,6.947626419140225,7.114920616149902,25103727,7.589248633384704,8.224347489220756,8.224347489220756,32.793528144481286,6.8984222412109375,7.588264465332032,24270880.4,1.0343146431556722,0.014462809917355372,0.7599475449699308
2024-07-12,002624.SZ,7.114920607782013,7.134602250392511,7.006671338800586,7.06571626663208,18672300,7.519378709793091,8.19740257706753,8.19740257706753,36.81818382045239,6.8984222412109375,7.588264465332032,24423527.8,0.7645210042097195,0.010330578512396695,0.7546920085226182
2024-07-15,002624.SZ,7.065716357269328,7.095239056187472,6.977149199009656,7.00667142868042,18882280,7.4529530763626095,8.170340505513279,8.170340505513279,44.50548938557272,6.8984222412109375,7.588264465332032,24547744.4,0.7692063145321002,0.008264462809917356,0.7483854055307787
2024-07-16,002624.SZ,6.967307813558365,7.4691903867074565,6.918103943350862,7.341259479522705,45515634,7.40178074836731,8.151916482713487,8.151916482713487,40.58822590492456,6.8984222412109375,7.588264465332032,26062883.3,1.7463775391266858,0.049586776859504134,0.7841228903927618
2024-07-17,002624.SZ,7.459349343686829,7.705370102880972,7.351100078252146,7.439667701721191,50625727,7.364385604858398,8.13643281356148,8.13643281356148,47.02381244236959,6.8984222412109375,7.588264465332032,27660235.8,1.830270984168544,0.06818181818181818,0.7946339123562175
2024-07-18,002624.SZ,7.380623061354978,7.508553973704501,7.2625332049926685,7.459349632263184,28124729,7.3392914772033695,8.122026788427474,8.122026788427474,49.39025056823772,6.8984222412109375,7.588264465332032,28020496.3,1.0037198734413566,0.07231404958677685,0.7967361473076103
2024-07-19,002624.SZ,7.459349452973187,7.557757664243144,7.3904639397079,7.52823543548584,22457705,7.318133687973022,8.10965613524119,8.10965613524119,50.8875856706394,6.8984222412109375,7.588264465332032,28410807.65,0.790463448862919,0.09090909090909091,0.8040938677751462
2024-07-22,002624.SZ,7.538075955112655,7.764415073649197,7.479031028874517,7.734892845153809,33222676,7.323054099082947,8.102007904831243,8.102007904831243,56.08464903093913,6.8984222412109375,7.588264465332032,28863501.65,1.1510272177942762,0.11776859504132231,0.826167029177754
2024-07-23,002624.SZ,7.754574629982481,7.764415216579639,7.360941311901377,7.370781898498535,31749863,7.331418776512146,8.087383384704589,8.087383384704589,48.181804766602376,6.8984222412109375,7.588264465332032,27406770.95,1.1584678493472798,0.05371900826446281,0.7872761918886816
2024-07-24,002624.SZ,7.341259453759765,7.429827076768758,7.144443035125732,7.144443035125732,23409500,7.3058326005935665,8.043024568557739,8.06889435824226,48.40182668607816,6.8984222412109375,7.588264465332032,25982709.05,0.9009645589669565,0.02066115702479339,0.7631008464658505
2024-07-25,002624.SZ,7.134602197650141,7.5282355161975545,7.055875627790133,7.419986248016357,29570042,7.299928116798401,8.006421337127685,8.05641535612253,52.32067622694837,6.8984222412109375,7.588264465332032,26281058.8,1.1251465256795514,0.06611570247933884,0.7925317283359942
2024-07-26,002624.SZ,7.42982749338575,7.538076295080687,7.3609415083774765,7.400304794311523,20134700,7.2959918022155765,7.9714821434021,8.044035911560059,59.61538864732583,6.8984222412109375,7.588264465332032,26159133.1,0.7697005830823958,0.0640495867768595,0.7904295443157708
2024-07-29,002624.SZ,7.429827203893607,7.48887213049408,7.272373597044983,7.380622863769531,20149850,7.29008731842041,7.935026950836182,8.031750484749123,59.04761531186194,6.8984222412109375,7.588264465332032,26089560.6,0.772333819987754,0.05991735537190083,0.788327309364378
2024-07-30,002624.SZ,7.3412598654104535,7.42982749338575,7.311737166336227,7.400304794311523,14505450,7.284674859046936,7.898778343200684,8.020269654013894,62.68656968281527,6.8984222412109375,7.588264465332032,25929555.6,0.5594176091471463,0.0640495867768595,0.7904295443157708
2024-07-31,002624.SZ,7.380622998682859,7.725051978105251,7.360941356122932,7.715211391448975,31633015,7.297959971427917,7.868640794754028,8.01482218503952,64.45497695633473,6.8984222412109375,7.588264465332032,26798891.65,1.1803851970124295,0.11570247933884298,0.8240648451575306
2024-08-01,002624.SZ,7.784096717834473,8.02027642285092,7.734892847246394,7.784096717834473,35714065,7.326498365402221,7.840629205703736,8.010774369825397,67.13614916672222,6.8984222412109375,7.588264465332032,27660573.2,1.2911541905429496,0.12603305785123967,0.831422514693897
2024-08-02,002624.SZ,7.754574767780235,7.951391195694503,7.685688783386552,7.7053704261779785,25794478,7.346180033683777,7.814784297943115,8.005508784590097,66.51163325301076,6.8984222412109375,7.588264465332032,28107003.25,0.9177242330165526,0.11363636363636363,0.8230137276818342
2024-08-05,002624.SZ,7.705370137690537,8.02027641056334,7.675847909232391,7.685688495635986,44017331,7.380130887031555,7.790042238235474,8.000088101726467,59.56284080660851,6.8984222412109375,7.588264465332032,29056169.8,1.5149047965709506,0.1115702479338843,0.8209114927304414
2024-08-06,002624.SZ,7.823460102081299,7.951391011892042,7.705370248062475,7.823460102081299,32449700,7.420970320701599,7.7689909172058105,7.997144301732381,60.42780817945856,6.8984222412109375,7.588264465332032,29056859.55,1.1167655590640042,0.13016528925619836,0.8356269336655132
2024-08-07,002624.SZ,7.843141553122876,7.912027534244071,7.6955294738233,7.793937683105469,24274874,7.4657460927963255,7.749032688140869,7.993813045689317,59.04255017539157,7.00667142868042,7.707338571548463,28800382.3,0.8428663809785608,0.128099173553719,0.8324736321695935
2024-08-08,002624.SZ,7.7348927472961355,7.793937672787268,7.577439143405758,7.7447333335876465,26384545,7.497236728668213,7.728090372085571,7.989795630978,55.91396897057923,7.00667142868042,7.707338571548463,28864423.2,0.9140853020752551,0.11983471074380166,0.8272180957222809
2024-08-09,002624.SZ,7.764415245907225,7.823460173455308,7.606962105779002,7.61680269241333,16793052,7.524791049957275,7.707395362854004,7.98387510814364,46.6292075187974,7.00667142868042,7.707338571548463,28770460.8,0.5836907554848756,0.10537190082644628,0.8135537722629055
2024-08-12,002624.SZ,7.61680240073518,7.6364845117448725,7.479030908398813,7.547916889190674,15273630,7.551853322982788,7.685509691238403,7.9770632609725,56.08108484174044,7.144443035125732,7.858887338638306,28590028.3,0.5342292718192237,0.09504132231404959,0.8061960517953696
2024-08-13,002624.SZ,7.557757664243144,7.597120948751127,7.429827224215884,7.52823543548584,13327600,7.561202120780945,7.666597471237183,7.970158217503474,65.35433761835704,7.144443035125732,7.858887338638306,26980626.6,0.4939692542203597,0.09090909090909091,0.8040938677751462
2024-08-14,002624.SZ,7.53807621966044,7.695529831068649,7.498712934120232,7.606962203979492,19153157,7.56956684589386,7.645144472122192,7.964655247601596,58.87851609996219,7.144443035125732,7.858887338638306,25406998.1,0.7538536006739025,0.10330578512396695,0.8125027057183786
2024-08-15,002624.SZ,7.587280577174216,7.862823576535455,7.4987129498986995,7.754574775695801,29285900,7.5843281030654905,7.630776872634888,7.961519718170166,65.00000403791441,7.144443035125732,7.858887338638306,25465056.65,1.1500426016134546,0.12190082644628099,0.8282692641291468
2024-08-16,002624.SZ,7.744733409626417,7.784096693673646,7.577439217802013,7.5872802734375,20468371,7.587280344963074,7.618180608749389,7.9560161969240974,57.77777618255248,7.144443035125732,7.858887338638306,25365589.95,0.8069345534776337,0.09710743801652892,0.8104004707669857
2024-08-19,002624.SZ,7.626643846749596,7.705370417830012,7.587280561209389,7.606962203979492,16732998,7.580883812904358,7.604009828567505,7.950957443403161,57.77777618255248,7.144443035125732,7.858887338638306,24541106.05,0.6818355279467936,0.10330578512396695,0.8125027057183786
2024-08-20,002624.SZ,7.616802390081711,7.695529426268303,7.479030897938042,7.498712539672852,21691715,7.587280344963074,7.586493139266968,7.944496801921299,40.35085631365822,7.144443035125732,7.858887338638306,24038198.65,0.902385212629067,0.08057851239669421,0.800940515348057
2024-08-21,002624.SZ,7.646325223241546,8.158048386691208,7.646325223241546,7.784096717834473,74936853,7.61926302909851,7.57291277885437,7.942237645807401,50.0,7.380622863769531,8.118685150146485,26614566.3,2.8156330693241465,0.12603305785123967,0.831422514693897
2024-08-22,002624.SZ,7.764415407938153,7.892346790833114,7.233010579668463,7.252692222595215,59946319,7.610898327827454,7.55027886390686,7.9326606260405645,37.362645554512206,7.252692222595215,7.977961444854737,28133380.15,2.1307897835376175,0.03925619834710744,0.7746629859050026
2024-08-23,002624.SZ,7.193647195028751,7.331418693624079,7.134602267059324,7.164124965667725,27197262,7.599089336395264,7.524299068450928,7.9221327402820325,35.9788541557173,7.164124965667725,7.880537462234498,28486508.25,0.9547418645105442,0.022727272727272728,0.7652030814172434
2024-08-26,002624.SZ,7.1739656508882055,7.360941493316043,7.065716380167378,7.252692222595215,24156511,7.592692804336548,7.502649230957031,7.913086246799779,34.23914260004565,7.164124965667725,7.880537462234498,28686841.3,0.8420763634231141,0.03925619834710744,0.7746629859050026
2024-08-27,002624.SZ,7.193647278484232,7.370782064447501,7.065716365109291,7.105079650878906,27811800,7.577931547164917,7.477456703186035,7.902312825520833,32.14286597211269,7.105079650878906,7.815587615966797,29352158.8,0.9475214477239745,0.012396694214876033,0.7588964274942344
2024-08-28,002624.SZ,6.996830663853049,7.154283802750742,6.849218111512778,7.12476110458374,27447383,7.548409032821655,7.456200513839722,7.892081881824293,33.67876115970556,7.105079650878906,7.815587615966797,29142877.2,0.9418213174916031,0.01652892561983471,0.7609986115144577
2024-08-29,002624.SZ,7.065716291812451,7.341259758588764,7.036194062415181,7.262533187866211,22805419,7.522330856323242,7.44222653388977,7.883905924759902,40.72166403286544,7.105079650878906,7.815587615966797,28497444.9,0.8002618859349037,0.04132231404958678,0.775714103380699
2024-08-30,002624.SZ,7.262533021442142,7.587280352854639,7.223169736982891,7.479031085968018,34923467,7.5110138893127445,7.432779331207275,7.878715221698467,48.32535951724951,7.105079650878906,7.815587615966797,28953894.35,1.2061751202735875,0.07644628099173553,0.7988383313278337
2024-09-02,002624.SZ,7.439667767176963,7.518394335732164,7.183806419372559,7.183806419372559,27060179,7.485919785499573,7.42372576713562,7.869918907744975,42.616036343265584,7.105079650878906,7.815587615966797,28106036.75,0.9627888570949086,0.024793388429752067,0.7673052654374667
2024-09-03,002624.SZ,7.1739656508882055,7.321578207462538,7.134602365034701,7.252692222595215,13845200,7.457381391525269,7.424709844589233,7.862203574180603,42.372880659940186,7.105079650878906,7.815587615966797,27175811.75,0.5094677622647279,0.03925619834710744,0.7746629859050026
2024-09-04,002624.SZ,7.193647195690104,7.292055408981529,7.164124966326364,7.213328838348389,13380550,7.428350949287415,7.415853090286255,7.854192774972798,37.77777347066978,7.105079650878906,7.815587615966797,26631095.55,0.5024408393142504,0.03305785123966942,0.7704585669333864
2024-09-05,002624.SZ,7.22316983285211,7.646325381029047,7.22316983285211,7.518394470214844,37240200,7.417034006118774,7.4154594612121585,7.850097673695262,48.53556493838514,7.105079650878906,7.815587615966797,27173878.3,1.3704411121911884,0.08471074380165289,0.8030427502994498
2024-09-06,002624.SZ,7.5085537726942375,7.597120927971264,7.380622863769531,7.380622863769531,19910200,7.405225014686584,7.413491296768188,7.844441350684108,45.41832092486853,7.105079650878906,7.815587615966797,27329735.7,0.7285178392705789,0.05991735537190083,0.788327309364378
2024-09-09,002624.SZ,7.341259759193954,7.419986329922998,7.252692132500092,7.311737060546875,16640250,7.393416023254394,7.409751787185669,7.838099632944379,46.15385068093977,7.105079650878906,7.815587615966797,27398066.7,0.6073512478893265,0.047520661157024795,0.7809695888968421
2024-09-10,002624.SZ,7.341259579369217,7.419986148169847,7.154283743844038,7.380622863769531,18986729,7.386035394668579,7.40719316482544,7.832717553307028,40.88888860174817,7.105079650878906,7.815587615966797,27681023.15,0.6859113876359733,0.05991735537190083,0.788327309364378
2024-09-11,002624.SZ,7.331418801846695,7.419986429731912,7.292055515952684,7.351100444793701,13103450,7.373242306709289,7.405224990844727,7.827117354370827,52.87356225812533,7.105079650878906,7.815587615966797,27378537.8,0.4786029880675366,0.05165289256198347,0.7851740078684583
2024-09-12,002624.SZ,7.331418703229136,7.5085539566168595,7.311737060546875,7.311737060546875,17812550,7.351100420951843,7.407193155288696,7.821193442947563,54.43786049149415,7.105079650878906,7.815587615966797,26804870.3,0.664526625223029,0.047520661157024795,0.7809695888968421
2024-09-13,002624.SZ,7.3511000427715345,7.370781684642177,7.1936469078063965,7.1936469078063965,14327000,7.331418752670288,7.404831352233887,7.814062232320959,48.255803962433866,7.105079650878906,7.815587615966797,26497801.75,0.5406863608978432,0.026859504132231406,0.7683563319819936
2024-09-18,002624.SZ,7.193646905160563,7.213328547023965,7.006671072834553,7.144443035125732,15724389,7.3082927942276,7.407586784362793,7.806538421116518,51.234570301458824,7.105079650878906,7.815587615966797,26447371.3,0.5945539472196997,0.02066115702479339,0.7631008464658505
2024-09-19,002624.SZ,7.183806461417309,7.52823543548584,7.114920478904657,7.52823543548584,37969472,7.30976893901825,7.418018064498901,7.803446165720621,60.301516592178295,7.105079650878906,7.815587615966797,27261259.15,1.3927996425652995,0.09090909090909091,0.8040938677751462
2024-09-20,002624.SZ,7.5183941947919495,7.616802403641185,7.429827041451314,7.597120761871338,19127920,7.300420141220092,7.43199203491211,7.80117885359041,58.854155231159396,7.105079650878906,7.815587615966797,24470812.5,0.7816626440172348,0.09917355371900827,0.8114515373115126
2024-09-23,002624.SZ,7.675848212625125,8.089163181354577,7.646325513752716,7.902186870574951,63170077,7.33289487361908,7.447737360000611,7.802276766818503,60.696522330274966,7.105079650878906,7.815587615966797,24632000.4,2.5645532629984857,0.1322314049586777,0.8440357716087455
2024-09-24,002624.SZ,8.030117436054383,8.24661596708866,7.941549812517872,8.187570571899414,57596952,7.384067153930664,7.470174446105957,7.806419710959157,75.49999491222621,7.105079650878906,7.815587615966797,26151984.9,2.2023931346029495,0.14256198347107438,0.8745177200234161
2024-09-25,002624.SZ,8.207252480122142,8.335183384455556,8.04979934817169,8.108843803405762,59042267,7.426874732971191,7.492217893600464,7.809636988538377,71.64178025061594,7.105079650878906,7.815587615966797,27896272.7,2.116493039588045,0.1384297520661157,0.8661088820801838
2024-09-26,002624.SZ,8.09900314487486,8.276138396245841,8.010436457684111,8.266297340393066,47162883,7.484935617446899,7.510718650817871,7.814443939610531,75.11736683354441,7.12476110458374,7.837237215042115,28863826.85,1.6339788637555521,0.14669421487603307,0.8829265579666484
2024-09-27,002624.SZ,8.364706074872753,8.797702211693183,8.354865018957693,8.659931182861328,73488500,7.5616941213607785,7.5351239204406735,7.823251098394394,76.126130452111,7.144443035125732,7.858887338638306,31165882.7,2.3579790987277254,0.17768595041322313,0.9249707476828101
2024-09-30,002624.SZ,8.856747692555281,9.476720143653521,8.856747692555281,9.447197914123535,112997376,7.670927357673645,7.574880886077881,7.839992818144179,86.4583361374398,7.144443035125732,7.858887338638306,35675480.55,3.16736801461249,0.22520661157024793,1.0090590252527942
2024-10-08,002624.SZ,10.391917947356546,10.391917947356546,9.368471561052058,9.919557571411133,144936445,7.792953681945801,7.622707328796387,7.861212866646903,90.27355699202187,7.144443035125732,7.858887338638306,41176129.45,3.5199142545924746,0.26239669421487605,1.0595119510498492
2024-10-09,002624.SZ,9.466879131441095,9.575127932548329,8.935474304969174,8.94531536102295,87570903,7.88102912902832,7.64691577911377,7.872163396893126,68.88361370458354,7.144443035125732,7.858887338638306,44201665.65,1.981167490234613,0.1962809917355372,0.9554527470286501
2024-10-10,002624.SZ,8.94531554298888,9.28974406542451,8.80754357091776,8.925633430480957,65424031,7.964676189422607,7.678012809753418,7.882698097229004,69.04761657542713,7.144443035125732,7.858887338638306,46780607.2,1.398528897247832,0.19421487603305784,0.9533505120772573
2024-10-11,002624.SZ,8.935474159413843,9.033882841359025,8.384388168306106,8.463114738464355,54843966,8.027165484428405,7.70438624382019,7.888444796647176,62.63499365375985,7.144443035125732,7.858887338638306,48853778.0,1.122614631769113,0.16322314049586778,0.9039487037558988
2024-10-14,002624.SZ,8.551680962838352,8.650089639453446,8.276137982208665,8.610726356506348,50168957,8.08178207874298,7.72820104598999,7.895525988410501,65.4506442900332,7.144443035125732,7.858887338638306,49500215.85,1.0135098633110304,0.17148760330578514,0.919715160304328
2024-10-15,002624.SZ,8.5123183385921,8.856747794902898,8.413910592856706,8.541841506958008,56549431,8.139843010902405,7.75103178024292,7.901800896357564,65.17095032546116,7.144443035125732,7.858887338638306,51332177.4,1.1016370990722868,0.16942148760330578,0.9123575416991311
2024-10-16,002624.SZ,8.413910157215541,8.984678243810773,8.384387928872952,8.787861824035645,74136171,8.213649249076843,7.779176559448242,7.910320712969853,64.09692278793364,7.144443035125732,7.858887338638306,54206973.45,1.3676500693842002,0.18388429752066116,0.9386350711421855
2024-10-17,002624.SZ,8.787861803909546,8.964996112054127,8.689453125,8.689453125,52555461,8.279090762138367,7.804959526062012,7.917741021655854,62.14442446987123,7.144443035125732,7.858887338638306,55885410.05,0.9404146977355855,0.18181818181818182,0.9281239982475603
2024-10-18,002624.SZ,8.640249105228863,9.161813808854413,8.512318193310978,8.955156326293945,62715215,8.359293556213379,7.829758424758911,7.927527958492063,61.810162388348985,7.144443035125732,7.858887338638306,58365998.3,1.074516273629813,0.19834710743801653,0.9565038645043465
